datetime,actual_price,baseline_fair_value,improved_fair_value,baseline_spread,improved_spread
2026-04-23 09:00:00+02:00,63.29,59.358004834731354,81.66265876178495,3.9319951652686456,-18.372658761784955
2026-04-23 10:00:00+02:00,-0.56,41.19729676671151,42.07949985151918,-41.75729676671151,-42.63949985151918
2026-04-23 11:00:00+02:00,-6.18,23.25674242938089,4.082216563798626,-29.43674242938089,-10.262216563798626
2026-04-23 12:00:00+02:00,-29.01,9.4620559063959,0.2462218819455891,-38.4720559063959,-29.256221881945592
2026-04-23 13:00:00+02:00,-49.56,3.0796711712198386,0.06431173195624484,-52.63967117121984,-49.62431173195625
2026-04-23 14:00:00+02:00,-48.86,3.6269161371116594,0.09874991452239806,-52.486916137111656,-48.9587499145224
2026-04-23 15:00:00+02:00,-22.89,11.128203382843065,4.8174094342026095,-34.01820338284307,-27.70740943420261
2026-04-23 16:00:00+02:00,-1.93,23.793433642736613,12.406151091323101,-25.723433642736612,-14.336151091323101
2026-04-23 17:00:00+02:00,21.97,43.88313721198215,42.98443020927558,-21.913137211982153,-21.01443020927558
2026-04-23 18:00:00+02:00,93.57,81.74083788035122,110.29949904802692,11.829162119648771,-16.729499048026923
